Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR11,OUT010,828.52167
FDA36,OUT046,806.0715
FDP58,OUT027,841.12225
FDH31,OUT045,805.21576
FDH34,OUT035,805.59143
FDS13,OUT035,808.9998
FDT01,OUT018,833.8437
FDY09,OUT049,827.2377
FDV33,OUT027,827.70233
NCW29,OUT010,818.1351
NCN17,OUT045,800.471
FDX01,OUT046,804.37714
FDL03,OUT049,832.7815
DRL59,OUT049,810.73157
DRM11,OUT027,814.8517
FDA43,OUT049,819.1323
FDZ56,OUT010,827.0242
FDI44,OUT018,828.131
FDB50,OUT013,795.1261
FDU15,OUT019,808.7182
NCJ19,OUT019,798.72833
FDD48,OUT013,792.49835
NCW42,OUT035,812.38824
FDL24,OUT017,814.27374
NCB30,OUT013,802.95233
FDK25,OUT013,787.10724
FDW28,OUT049,826.5845
FDD47,OUT017,830.3537
FDK16,OUT019,803.3109
FDW37,OUT046,812.99084
FDA48,OUT035,806.7279
FDA14,OUT017,812.7322
FDV15,OUT013,803.4174
FDN22,OUT049,831.9714
NCD55,OUT045,807.5172
FDY43,OUT013,802.1183
NCU05,OUT017,809.25006
FDF10,OUT035,810.2103
FDR39,OUT018,837.5086
FDG40,OUT013,790.71857
FDZ28,OUT019,794.80475
FDE02,OUT045,804.601
FDU60,OUT049,821.7524
FDM21,OUT013,816.9558
FDV52,OUT019,800.0692
NCW06,OUT013,804.90625
FDX36,OUT035,806.9882
FDT35,OUT027,822.4731
NCL19,OUT010,818.854
NCD31,OUT046,803.6852
FDE53,OUT019,798.3496
FDW58,OUT019,800.1746
DRF48,OUT046,802.29877
FDW57,OUT035,806.4483
DRH13,OUT017,801.98627
FDT33,OUT013,790.66547
DRK47,OUT027,813.3781
FDY22,OUT010,836.1227
FDC35,OUT019,825.63806
FDO03,OUT013,801.55096
FDF24,OUT045,802.3955
FDF56,OUT018,833.4046
FDD28,OUT013,789.5151
FDG53,OUT027,825.1402
FDO27,OUT019,822.32056
NCF54,OUT018,834.06195
FDC20,OUT027,824.54517
FDU10,OUT046,803.6955
DRA24,OUT018,823.93756
FDA02,OUT010,806.9251
FDG10,OUT017,808.51685
FDW39,OUT010,818.55695
FDP04,OUT019,796.2022
NCM55,OUT013,793.6482
FDG47,OUT045,824.90515
NCU41,OUT017,820.3555
NCK31,OUT017,803.6405
FDZ46,OUT045,811.8258
FDU13,OUT027,827.1477
NCF19,OUT045,807.5563
NCJ43,OUT013,793.9917
NCJ05,OUT045,812.65546
FDS04,OUT027,820.0738
FDX28,OUT010,814.707
FDB41,OUT027,814.6379
FDG53,OUT046,806.25464
FDL15,OUT010,830.1163
FDQ08,OUT049,813.1743
DRN36,OUT013,790.67126
FDI46,OUT013,809.00055
FDG16,OUT027,830.66754
FDV32,OUT013,794.3308
FDF44,OUT010,817.1752
FDK04,OUT018,813.9182
NCA41,OUT013,797.73145
FDD51,OUT017,802.3813
NCZ53,OUT045,808.0038
FDP01,OUT027,812.3156
FDY25,OUT049,819.33685
FDB17,OUT018,824.50146
NCV54,OUT018,826.46985
FDJ32,OUT017,813.7868
FDA37,OUT049,819.0803
FDG35,OUT035,815.8984
NCM05,OUT018,827.3756
FDG45,OUT046,800.92444
FDH28,OUT013,790.9891
NCE18,OUT049,825.38135
FDH38,OUT045,799.2146
FDR56,OUT013,801.8205
FDH17,OUT027,812.7112
FDD39,OUT049,826.36346
FDB41,OUT049,816.5141
NCR53,OUT046,815.0813
FDX46,OUT017,815.60297
FDV28,OUT049,811.97144
FDA08,OUT018,828.0552
FDH45,OUT017,817.3976
NCS38,OUT010,825.0811
FDD40,OUT010,810.23645
DRM59,OUT035,790.4308
NCJ43,OUT018,827.98663
NCN29,OUT013,790.4379
NCC19,OUT045,813.53766
FDR56,OUT035,804.4378
FDZ43,OUT049,820.77
FDJ32,OUT010,821.1364
DRH03,OUT017,809.7133
NCZ54,OUT035,807.8363
FDE26,OUT017,815.6155
FDS03,OUT045,804.4898
DRZ24,OUT019,804.2139
FDO48,OUT027,818.06165
FDW39,OUT049,826.7577
NCK05,OUT049,819.15466
NCK30,OUT017,827.11847
FDT27,OUT018,835.2268
FDS08,OUT019,802.9827
NCJ19,OUT049,814.1
FDC58,OUT045,808.9015
DRE37,OUT013,795.01263
FDW02,OUT035,802.2077
FDJ02,OUT010,826.0358
FDX09,OUT045,817.81165
FDT31,OUT010,829.6869
FDI24,OUT049,821.8606
FDY09,OUT045,822.37366
FDV28,OUT045,801.55414
DRM47,OUT049,810.7705
FDT52,OUT019,799.9402
FDI48,OUT018,820.0528
FDY55,OUT017,825.6364
FDU48,OUT013,801.1342
FDN25,OUT045,799.2632
FDP20,OUT049,822.50824
FDJ15,OUT013,782.14716
FDD04,OUT018,821.67163
FDY58,OUT045,822.26556
FDR37,OUT018,824.7889
FDF44,OUT013,792.9115
FDD32,OUT045,804.5088
FDR57,OUT017,814.33264
DRG39,OUT027,813.22406
FDX15,OUT017,835.32715
DRN37,OUT045,801.78784
FDW40,OUT027,813.3514
FDB32,OUT049,820.7394
FDM40,OUT018,824.41034
FDE39,OUT027,814.8456
DRH49,OUT017,811.10077
FDT46,OUT049,820.1082
NCF06,OUT035,808.1755
FDP07,OUT017,826.23694
FDC04,OUT013,792.7213
FDZ32,OUT017,811.3034
FDD50,OUT045,822.3843
FDU56,OUT017,822.48016
FDV34,OUT017,813.4939
NCY41,OUT013,793.07715
NCK18,OUT046,802.4652
DRH25,OUT049,812.14777
FDT57,OUT046,812.6576
FDV56,OUT018,825.05365
FDV12,OUT045,805.5359
FDN52,OUT017,810.0022
FDX38,OUT035,799.3586
FDE47,OUT018,835.9788
NCO07,OUT013,788.46295
FDV09,OUT027,833.1469
FDZ23,OUT019,801.634
DRH51,OUT018,820.07855
NCY54,OUT045,815.7628
DRG49,OUT013,792.8036
NCC19,OUT049,820.7754
NCV53,OUT045,810.9195
FDZ47,OUT019,794.2838
NCO26,OUT018,825.25757
NCP02,OUT045,802.67487
NCW30,OUT018,833.92535
NCN55,OUT046,805.40875
FDB20,OUT010,819.2108
DRL11,OUT013,781.7935
DRD60,OUT045,808.25806
FDW14,OUT010,799.85693
FDL27,OUT010,819.0917
FDU09,OUT018,825.0633
DRH36,OUT027,815.0579
FDP34,OUT027,839.1371
FDE04,OUT017,821.0176
FDZ57,OUT027,824.10547
FDF02,OUT010,833.08795
FDG28,OUT045,806.1457
NCI31,OUT046,797.5186
FDT43,OUT013,797.0985
FDU20,OUT046,797.34985
FDD53,OUT013,792.694
FDW15,OUT045,809.3248
NCT53,OUT045,803.4468
NCG55,OUT027,828.27454
FDD48,OUT035,797.17096
FDG47,OUT049,840.3316
FDI21,OUT017,809.0283
FDT27,OUT017,828.61035
DRO35,OUT013,782.4881
FDD33,OUT017,817.67163
FDC04,OUT035,804.06604
FDY34,OUT013,792.0457
DRJ49,OUT049,810.7937
FDE05,OUT049,814.08655
FDU31,OUT017,817.57794
NCN19,OUT027,817.42365
FDK56,OUT027,832.07886
FDK58,OUT017,816.84204
NCJ42,OUT035,804.34326
FDZ34,OUT027,837.0593
FDA52,OUT018,822.94666
NCR29,OUT013,785.70636
FDT48,OUT035,797.33044
DRJ51,OUT019,801.3375
NCS54,OUT046,805.54877
FDV01,OUT035,813.3641
DRG51,OUT027,814.1547
NCG42,OUT013,804.2519
FDA51,OUT049,814.82196
FDV19,OUT010,819.80676
NCT18,OUT045,818.7553
NCS41,OUT045,810.9705
FDO03,OUT046,810.2977
FDL12,OUT010,821.2015
FDY37,OUT010,825.8086
FDI58,OUT049,816.4612
FDT28,OUT018,824.09827
NCC42,OUT010,820.6538
FDO01,OUT017,819.9407
FDJ02,OUT013,798.0382
FDQ04,OUT018,812.74506
DRL47,OUT013,788.7446
FDZ32,OUT035,795.9186
FDC35,OUT035,818.057
FDX14,OUT045,797.6632
FDZ35,OUT013,788.94617
FDL14,OUT013,790.8481
FDO04,OUT049,817.4712
DRK11,OUT017,804.6503
FDB44,OUT018,827.51886
FDZ50,OUT049,817.7612
FDI12,OUT027,818.67236
FDU43,OUT017,826.58374
FDD58,OUT010,828.0211
FDB27,OUT017,809.73987
FDB04,OUT018,816.30444
NCO17,OUT013,788.53467
FDL12,OUT017,817.2386
DRJ13,OUT049,815.37854
FDD57,OUT045,807.43976
FDW19,OUT035,796.6668
DRD27,OUT018,818.8715
FDH27,OUT027,816.3747
NCW30,OUT027,831.355
FDR40,OUT018,816.4019
FDG05,OUT013,793.77655
NCY41,OUT019,794.64166
FDI38,OUT018,833.96735
FDR20,OUT046,796.4323
FDE09,OUT017,812.93665
FDN50,OUT019,799.90784
DRF27,OUT045,800.4957
DRF51,OUT013,785.0602
NCO02,OUT019,805.59735
FDB51,OUT027,813.3481
FDJ50,OUT013,785.0353
FDN52,OUT013,789.33966
FDX14,OUT013,783.24805
FDT27,OUT019,812.7893
FDV10,OUT013,785.04474
FDU33,OUT046,806.2779
FDU58,OUT046,808.24927
NCP42,OUT027,829.9396
FDL51,OUT027,812.41394
DRH15,OUT027,815.1466
FDU16,OUT017,817.0782
FDW15,OUT017,828.24945
FDQ44,OUT045,811.7038
NCI06,OUT027,830.8494
DRK23,OUT019,805.3411
FDC28,OUT035,795.086
NCY17,OUT019,787.68005
NCV05,OUT018,822.7064
FDM34,OUT019,805.315
DRD60,OUT027,818.0885
FDT38,OUT046,802.88055
FDQ57,OUT018,832.85925
FDE59,OUT027,829.0964
NCM43,OUT046,800.85254
DRI51,OUT049,824.6238
NCG30,OUT017,826.82874
NCK54,OUT035,802.50244
FDQ16,OUT019,799.2835
FDI36,OUT013,794.82214
FDX16,OUT027,826.1122
FDA34,OUT046,820.509
FDJ48,OUT018,830.737
FDU47,OUT035,804.71906
FDS39,OUT046,807.8768
FDD11,OUT046,824.2037
FDM16,OUT027,812.7909
FDU56,OUT018,831.93976
FDQ32,OUT017,821.31305
DRK35,OUT013,775.6397
FDA58,OUT049,825.81335
DRG48,OUT019,797.90735
FDT59,OUT010,832.63696
FDQ31,OUT019,797.1109
FDS51,OUT018,827.0682
FDW32,OUT027,823.4516
FDI15,OUT027,822.5026
NCV30,OUT017,822.4162
DRG25,OUT049,814.61725
FDT02,OUT013,779.7412
FDO33,OUT027,835.11456
FDP38,OUT035,794.0843
FDZ45,OUT035,808.2416
NCA54,OUT027,830.417
FDU33,OUT017,811.6368
FDN58,OUT017,827.0175
FDI05,OUT045,797.70215
FDM57,OUT019,802.8972
NCS42,OUT027,828.50543
FDB57,OUT045,814.1788
FDC03,OUT045,800.7663
FDZ58,OUT013,806.55115
NCK29,OUT045,801.4168
NCR53,OUT045,816.24365
FDE26,OUT027,822.51465
FDU52,OUT049,818.4947
FDE41,OUT027,814.52856
FDU38,OUT018,821.35846
FDA52,OUT017,821.5531
FDW46,OUT046,805.97174
DRI59,OUT035,797.096
FDT38,OUT035,798.02014
FDL33,OUT018,839.01843
FDQ01,OUT027,826.97156
FDJ08,OUT046,805.4568
FDQ47,OUT049,812.86646
NCZ18,OUT013,805.3451
FDE29,OUT017,810.0358
FDF10,OUT027,830.42706
FDC48,OUT049,813.0349
FDY58,OUT013,808.2921
NCX30,OUT010,835.4167
FDV11,OUT013,793.94025
FDT46,OUT046,803.14453
DRD01,OUT019,800.52466
FDQ11,OUT013,797.79095
NCM41,OUT017,812.6401
NCC55,OUT013,792.09283
FDG45,OUT027,832.5017
NCQ54,OUT049,824.91876
FDM34,OUT045,825.15765
FDD17,OUT019,803.8771
FDN38,OUT027,823.871
FDB53,OUT018,821.8785
NCL06,OUT035,813.9172
NCV18,OUT019,799.58923
FDX25,OUT013,798.9019
FDB39,OUT046,799.735
FDC33,OUT049,817.8763
NCO14,OUT018,820.6503
FDA58,OUT027,840.26355
NCQ02,OUT017,819.2406
NCR53,OUT017,821.4769
FDN52,OUT046,803.59985
FDG26,OUT046,818.63324
FDE23,OUT027,829.3513
DRI37,OUT013,791.6147
DRH37,OUT018,824.05054
FDO01,OUT035,801.5176
FDK45,OUT049,822.5323
FDP23,OUT049,824.7295
FDM33,OUT035,810.8468
FDD36,OUT017,814.8113
FDL56,OUT017,819.41797
FDT27,OUT010,827.02515
FDG52,OUT017,812.2352
NCL42,OUT035,813.8784
DRJ24,OUT046,806.51514
FDV38,OUT046,802.77924
FDT35,OUT045,819.51624
FDY51,OUT045,813.7285
FDC37,OUT017,816.0932
NCP43,OUT013,793.71295
FDO33,OUT045,820.178
FDW04,OUT018,820.32404
NCC31,OUT046,801.2984
FDK22,OUT049,823.65155
FDJ50,OUT017,807.49115
FDV13,OUT017,822.27936
DRL60,OUT017,804.59247
FDW03,OUT017,819.2987
FDY27,OUT035,798.1115
FDB39,OUT027,813.08887
FDU59,OUT045,813.11487
FDZ57,OUT049,817.10516
FDO21,OUT049,822.04706
FDS43,OUT018,827.56256
FDU28,OUT010,826.68506
FDC51,OUT010,803.2654
FDW16,OUT010,818.18335
FDP32,OUT010,823.29755
FDB60,OUT019,800.3118
NCQ30,OUT046,798.40826
FDD26,OUT049,823.5258
FDI44,OUT045,807.7355
DRH23,OUT046,805.84863
FDO44,OUT046,803.88873
FDG04,OUT046,808.51086
FDM32,OUT027,825.09375
FDM09,OUT013,795.2319
FDZ47,OUT013,795.1797
FDM40,OUT027,827.99524
FDY48,OUT017,814.23627
NCM30,OUT045,814.26996
FDX36,OUT010,829.3621
DRF03,OUT017,808.0382
FDN51,OUT049,832.774
FDM57,OUT049,818.22095
FDB35,OUT049,831.582
FDY13,OUT027,816.8737
FDA37,OUT017,816.4482
NCX53,OUT017,817.52997
FDD59,OUT018,831.2109
FDX10,OUT019,806.5637
FDC03,OUT018,820.6074
FDW43,OUT035,806.18005
FDW10,OUT046,813.431
FDY14,OUT027,818.23865
FDV43,OUT045,805.4881
FDO40,OUT013,801.21655
FDP46,OUT027,833.2397
NCE43,OUT019,803.107
FDD05,OUT035,800.19025
FDJ60,OUT010,824.3654
DRE27,OUT018,818.67645
FDO11,OUT035,807.8528
DRG11,OUT027,810.78973
FDK33,OUT010,837.3663
DRM23,OUT045,808.4749
FDJ02,OUT027,817.95
NCZ05,OUT045,799.7724
NCL30,OUT013,803.2545
FDZ19,OUT018,827.9888
FDM45,OUT049,818.896
FDO36,OUT046,812.29816
NCK31,OUT045,800.6498
DRJ37,OUT045,801.25244
FDP24,OUT018,831.47473
FDF46,OUT013,797.5192
FDX46,OUT019,800.43396
NCL18,OUT045,826.52185
FDJ26,OUT013,802.2127
FDJ07,OUT045,802.9649
FDY15,OUT013,790.74725
DRG01,OUT045,799.7741
FDF58,OUT045,813.3299
FDZ14,OUT019,791.45764
FDP31,OUT049,822.42444
FDH45,OUT013,795.7265
FDA09,OUT010,835.7187
FDW31,OUT035,800.67206
FDA57,OUT046,805.34283
NCE55,OUT035,806.51245
FDC17,OUT019,801.9665
FDC59,OUT013,803.9641
FDA22,OUT013,807.962
FDK52,OUT035,804.57263
NCM26,OUT046,802.40454
NCT53,OUT035,803.6557
FDW45,OUT018,839.23755
NCI18,OUT035,811.90784
FDE38,OUT018,825.9763
FDF08,OUT019,798.03467
FDY58,OUT010,835.9923
FDF58,OUT019,799.00464
FDX39,OUT017,829.78564
FDB44,OUT049,816.22003
FDF28,OUT013,794.8644
FDE39,OUT013,779.9459
FDT37,OUT018,834.9003
FDZ45,OUT017,828.1732
FDO40,OUT035,799.8143
FDM57,OUT027,824.04663
DRG36,OUT017,811.392
FDY36,OUT010,815.9739
DRL60,OUT027,816.99164
FDS25,OUT019,811.2815
DRF49,OUT027,818.1909
FDP16,OUT045,817.0798
FDS60,OUT049,828.4308
FDU15,OUT027,825.4011
FDK43,OUT046,808.7575
FDN25,OUT046,795.7309
FDE53,OUT049,817.29614
FDB22,OUT013,801.8138
FDE39,OUT017,804.69037
FDX35,OUT035,806.08276
NCG54,OUT049,823.4089
FDH27,OUT035,797.2803
NCK42,OUT013,796.9154
FDS25,OUT049,820.419
FDI10,OUT018,833.03375
FDU35,OUT035,800.11035
FDI04,OUT017,818.7442
DRK23,OUT035,799.3226
FDB53,OUT019,807.1247
FDY02,OUT049,820.5541
FDM60,OUT035,793.3786
NCJ31,OUT010,837.6252
DRP35,OUT017,819.2049
NCQ30,OUT018,824.5022
DRL11,OUT010,812.6738
FDU01,OUT013,802.5025
FDR39,OUT035,817.0964
FDO08,OUT046,798.31726
FDC02,OUT045,826.4055
NCZ29,OUT035,803.76154
FDF29,OUT010,817.2568
FDZ23,OUT017,823.10004
NCU53,OUT018,820.6778
NCW30,OUT013,797.73157
NCM26,OUT027,817.31396
FDV50,OUT027,818.4845
FDW15,OUT049,831.289
FDI35,OUT027,834.9717
FDO11,OUT017,822.4199
FDN48,OUT046,805.95715
NCA17,OUT049,824.3314
NCN54,OUT013,803.12573
FDP22,OUT013,791.50854
NCB54,OUT035,801.6186
FDD08,OUT045,796.3086
DRM48,OUT010,822.66327
FDG41,OUT027,815.9048
FDE44,OUT027,831.60516
FDE26,OUT035,801.88885
NCS38,OUT013,792.43353
NCJ54,OUT018,833.425
FDI40,OUT019,799.5331
FDN45,OUT018,848.44055
FDU43,OUT046,803.0063
FDI04,OUT010,823.3741
NCC07,OUT018,830.2338
NCC07,OUT019,794.45306
NCD18,OUT045,823.27527
FDU55,OUT035,808.12335
FDX59,OUT035,797.5675
FDR52,OUT049,817.9186
NCP17,OUT013,795.13574
FDQ32,OUT045,807.12994
NCT17,OUT049,822.2017
FDO10,OUT049,815.7575
FDE32,OUT049,819.1838
FDN44,OUT045,805.73737
FDH02,OUT035,801.39355
FDK60,OUT013,793.2396
FDS24,OUT019,801.31323
FDL03,OUT010,825.4018
FDB46,OUT027,829.4925
FDO48,OUT049,820.32916
FDZ39,OUT049,832.396
FDT02,OUT027,810.8775
FDC50,OUT013,798.35925
FDP39,OUT035,807.42834
DRG15,OUT018,812.259
FDP10,OUT018,840.90094
FDF53,OUT027,818.2412
FDN34,OUT045,817.81573
FDK02,OUT045,810.60333
FDC23,OUT045,821.9731
FDJ10,OUT019,809.8277
FDE53,OUT035,795.9046
FDR25,OUT035,819.66736
FDW50,OUT046,805.59564
FDS09,OUT049,815.05304
FDW49,OUT010,836.913
FDU51,OUT046,818.28253
FDF28,OUT018,821.96716
NCY30,OUT018,834.7983
FDD44,OUT045,808.8042
FDX09,OUT017,820.8113
NCF30,OUT013,804.459
FDZ50,OUT019,795.451
FDW37,OUT013,796.9035
FDD11,OUT049,838.644
DRH39,OUT018,820.60724
FDA36,OUT049,817.4461
NCG43,OUT049,822.1299
FDF02,OUT035,807.0437
FDP57,OUT027,832.83496
NCE42,OUT017,830.44385
NCR38,OUT027,835.7736
FDP03,OUT019,812.21545
FDO51,OUT035,807.93335
NCQ42,OUT046,808.0197
NCM41,OUT046,805.86316
FDH48,OUT027,821.8993
DRF60,OUT046,805.6633
FDJ27,OUT035,817.0219
FDQ14,OUT013,783.3297
FDN27,OUT017,832.17535
NCQ02,OUT046,805.6922
FDJ33,OUT049,819.22107
FDP07,OUT027,830.54395
DRE01,OUT049,819.86725
FDU36,OUT045,799.32874
FDL28,OUT017,817.2442
NCX53,OUT046,809.19244
FDZ39,OUT013,802.40424
NCP42,OUT013,796.6928
FDJ14,OUT035,803.7864
FDK04,OUT049,811.40704
NCC19,OUT017,815.76776
FDS09,OUT018,826.06165
FDZ02,OUT046,801.79
FDD35,OUT018,834.4495
NCY42,OUT017,809.8419
FDB05,OUT045,806.87366
FDF20,OUT035,803.8754
NCO41,OUT018,821.9536
FDC40,OUT027,812.34625
FDV58,OUT045,831.62897
FDZ57,OUT045,810.69507
DRM35,OUT046,804.6539
DRN36,OUT018,819.65967
FDQ13,OUT046,802.6044
DRO35,OUT010,812.0165
NCD43,OUT035,799.1429
FDA51,OUT018,820.43945
NCX17,OUT027,826.2939
NCZ17,OUT049,816.135
FDR11,OUT027,825.2104
FDW34,OUT049,824.70795
FDN50,OUT017,822.02374
FDS09,OUT046,805.0663
FDS48,OUT018,825.98944
FDL44,OUT049,821.6344
DRF48,OUT018,821.8731
FDA14,OUT018,818.8749
NCD30,OUT049,821.3848
FDI16,OUT017,811.86096
NCG06,OUT035,813.7428
DRZ24,OUT035,790.2279
NCS17,OUT045,809.1169
FDB37,OUT045,816.07526
FDE10,OUT035,802.88165
FDC57,OUT045,813.2609
FDM12,OUT018,831.3818
FDE24,OUT049,822.60895
FDW22,OUT045,814.97095
DRD01,OUT027,811.05676
NCZ18,OUT027,838.4334
FDN49,OUT045,807.13007
FDR22,OUT035,804.1992
FDV08,OUT019,793.5993
FDY39,OUT046,809.4816
FDV36,OUT049,823.00836
FDO60,OUT045,810.1436
FDU04,OUT027,822.8082
FDR20,OUT027,819.3498
FDW19,OUT019,796.4237
FDU40,OUT049,827.18744
FDK15,OUT045,808.4862
DRF15,OUT035,799.90247
FDQ25,OUT017,819.0104
FDI48,OUT019,800.3542
FDS49,OUT046,802.97833
FDV22,OUT046,808.55225
NCV42,OUT046,797.2069
FDX26,OUT046,808.23956
FDI33,OUT018,834.3692
FDZ14,OUT049,813.0598
FDG10,OUT013,783.3153
FDM38,OUT018,823.03705
FDG26,OUT027,825.12854
FDH46,OUT035,799.7089
FDN13,OUT018,827.7198
FDU57,OUT035,804.33716
NCI06,OUT046,805.2813
FDM38,OUT045,797.99384
NCG42,OUT010,831.37354
FDL39,OUT045,802.25793
FDT31,OUT019,798.5795
FDV59,OUT013,804.9313
FDB49,OUT035,796.0204
FDD58,OUT049,819.87
DRN59,OUT046,802.4595
FDX48,OUT049,819.38116
FDQ11,OUT049,818.91754
FDY12,OUT049,814.3579
FDQ11,OUT045,814.9836
DRI11,OUT017,803.28815
FDY32,OUT027,831.7706
FDS51,OUT045,807.65125
FDR19,OUT010,827.903
DRB13,OUT018,819.1218
FDS21,OUT035,802.3694
FDQ40,OUT045,803.6287
NCE55,OUT013,799.6437
FDX43,OUT027,829.70044
FDS12,OUT049,818.85266
DRK01,OUT027,817.12933
FDN25,OUT017,803.5445
FDB60,OUT046,808.7071
FDQ13,OUT017,812.0099
DRK13,OUT045,807.29926
DRF25,OUT018,814.09686
NCD42,OUT019,788.5268
FDW25,OUT045,796.31555
NCV29,OUT027,820.3094
NCK42,OUT035,805.78723
DRJ13,OUT027,819.11945
DRD15,OUT017,813.7534
FDM27,OUT045,812.90735
FDZ50,OUT018,822.13544
FDC04,OUT046,808.5473
FDF50,OUT049,814.0028
FDP15,OUT045,817.984
FDK46,OUT035,810.3084
FDZ56,OUT018,830.00653
FDY60,OUT049,815.0671
FDB10,OUT035,809.44965
FDR57,OUT045,808.4799
FDU58,OUT049,819.65186
FDH02,OUT046,803.3209
FDP48,OUT013,789.9468
FDI46,OUT035,810.3129
FDW56,OUT013,797.90247
NCM19,OUT010,815.851
FDS50,OUT027,817.13464
FDK24,OUT013,791.31824
FDO36,OUT017,826.83704
FDK45,OUT027,830.54846
NCL05,OUT045,803.1171
FDL32,OUT018,829.5374
FDA28,OUT049,816.40814
FDY36,OUT018,818.3977
FDP32,OUT018,825.1079
FDL50,OUT046,807.4982
DRC24,OUT049,815.84845
NCS18,OUT017,815.7712
FDD16,OUT017,819.08716
NCV18,OUT013,791.48944
FDX07,OUT046,799.1244
NCZ05,OUT027,820.4133
NCI31,OUT013,793.33826
FDK14,OUT049,810.7783
NCR06,OUT045,805.7985
NCF54,OUT049,826.4222
DRG23,OUT010,812.5101
FDD53,OUT046,802.0891
NCM31,OUT027,821.12354
FDT16,OUT017,818.46924
FDR40,OUT035,794.1428
DRG25,OUT017,807.6936
FDT10,OUT035,802.7669
FDY32,OUT013,799.0122
FDN50,OUT035,806.82404
FDZ35,OUT019,802.35504
NCP54,OUT045,815.2847
NCD07,OUT035,800.836
FDS02,OUT018,818.92804
DRN59,OUT018,813.86646
DRB24,OUT013,787.35583
FDP37,OUT027,825.8189
DRB01,OUT018,823.73566
FDR47,OUT046,821.99567
NCM31,OUT010,820.6324
NCF06,OUT027,831.7483
NCV17,OUT027,818.44824
FDS10,OUT049,830.693
FDN52,OUT035,796.9486
FDZ48,OUT013,799.9441
FDJ48,OUT049,825.1658
DRB13,OUT027,810.2064
FDV59,OUT017,830.73535
FDL32,OUT035,802.05396
FDZ12,OUT035,799.19507
NCR06,OUT027,824.746
FDP51,OUT017,827.2568
FDY22,OUT013,800.9265
FDZ38,OUT049,823.642
NCO54,OUT035,800.7804
FDR23,OUT035,811.7658
FDM38,OUT049,814.9004
FDS25,OUT013,790.17194
FDZ22,OUT013,796.28455
FDZ20,OUT019,801.178
FDD45,OUT010,825.7169
FDN03,OUT049,827.8522
NCW30,OUT046,807.9051
FDY24,OUT027,819.22455
FDJ26,OUT019,809.8663
FDM15,OUT049,827.60815
NCW54,OUT027,828.44214
FDA23,OUT045,802.7515
FDA39,OUT019,803.1103
FDZ12,OUT017,814.4174
NCB42,OUT046,803.99634
FDL16,OUT046,804.2509
FDO24,OUT019,797.06805
NCP42,OUT046,804.46436
FDR19,OUT018,831.6577
DRL01,OUT045,808.3459
FDV37,OUT046,812.2094
FDI41,OUT010,822.4682
FDF58,OUT049,821.8678
NCF43,OUT018,827.13684
FDN02,OUT049,827.5977
NCP41,OUT035,802.05524
NCY17,OUT027,825.55457
FDL58,OUT027,830.40393
NCA30,OUT027,834.1939
FDE46,OUT018,838.48096
FDY38,OUT035,808.6501
NCH29,OUT027,818.673
FDO20,OUT045,814.0656
FDP44,OUT018,827.58075
FDM02,OUT027,819.13965
FDJ14,OUT027,818.0385
FDH04,OUT010,810.22375
DRK23,OUT046,806.9195
NCW05,OUT046,813.19055
FDF12,OUT049,818.1964
FDL51,OUT019,794.43964
FDN03,OUT018,832.9577
DRJ37,OUT049,814.3557
FDM12,OUT019,801.8804
FDA16,OUT045,805.2826
NCB07,OUT017,828.3596
NCI17,OUT019,804.5528
FDR51,OUT046,815.5508
FDJ55,OUT045,810.3951
NCZ17,OUT013,789.3509
FDU25,OUT013,789.26135
NCG18,OUT045,813.82434
DRM11,OUT017,811.13776
FDH16,OUT035,795.4778
FDZ04,OUT018,815.5485
NCX53,OUT035,805.91235
FDX38,OUT027,808.716
FDX09,OUT046,808.7315
NCW05,OUT018,832.19543
NCS41,OUT017,815.8881
FDI26,OUT046,805.5724
NCZ41,OUT027,821.29156
NCK06,OUT046,798.0111
FDX23,OUT027,820.8795
NCA42,OUT046,801.3162
FDC20,OUT049,811.1513
DRC49,OUT018,820.7089
FDX01,OUT013,790.44244
FDC08,OUT045,815.4114
FDC02,OUT017,836.3731
FDK10,OUT045,810.39606
DRC24,OUT013,794.6051
FDW16,OUT019,792.468
NCU06,OUT018,838.54144
DRA59,OUT045,800.9507
FDR24,OUT019,801.41095
DRL35,OUT018,811.49567
FDA49,OUT013,799.7845
NCC55,OUT046,795.4891
DRD24,OUT019,799.6068
NCE55,OUT049,822.8451
FDT33,OUT045,810.0448
NCT53,OUT013,788.0581
FDS26,OUT046,812.73755
FDL22,OUT018,834.9794
FDP44,OUT017,820.86597
FDC52,OUT018,816.81714
FDI53,OUT010,822.567
FDZ23,OUT046,810.54126
NCT18,OUT013,803.2295
FDR13,OUT046,805.91205
FDB09,OUT010,827.7882
FDZ60,OUT013,803.0954
FDB11,OUT046,824.98926
FDC10,OUT018,830.24
FDW56,OUT035,801.44037
FDK14,OUT027,815.92267
DRE27,OUT027,817.9509
FDA38,OUT017,811.37146
FDT11,OUT045,809.63965
FDP15,OUT035,815.01086
FDV27,OUT035,808.2724
FDS36,OUT027,816.4949
FDY40,OUT027,814.25
NCF19,OUT049,812.9436
FDF53,OUT045,812.4754
FDS14,OUT027,816.1825
FDE56,OUT046,802.83203
FDZ19,OUT035,800.85046
FDZ46,OUT013,797.24255
FDR16,OUT046,807.74866
FDG29,OUT018,821.47174
NCE30,OUT017,826.7357
FDZ40,OUT046,801.0843
